Running analysis with 1 processes, domains = [], scorer = WidthScorer, timemout = 480

Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 0.0000% |                              | Time: 00:12 s, Done: 241, Remaining: 242
Safe_volume: 0.0000% |                              | Time: 00:12 s, Done: 241, Remaining: 242
Safe_volume: 0.0000% |                              | Time: 00:12 s, Done: 242, Remaining: 243
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 243, Remaining: 244
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 243, Remaining: 244
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 244, Remaining: 245
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 245, Remaining: 246
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 245, Remaining: 246
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 246, Remaining: 247
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 247, Remaining: 248
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 247, Remaining: 248
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 248, Remaining: 249
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 249, Remaining: 250
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 250, Remaining: 251
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 250, Remaining: 251
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 251, Remaining: 252
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 252, Remaining: 253
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 252, Remaining: 253
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 253, Remaining: 254
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 253, Remaining: 254
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 254, Remaining: 255
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 255, Remaining: 256
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 255, Remaining: 256
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 256, Remaining: 257
Safe_volume: 0.0000% |                              | Time: 00:13 s, Done: 257, Remaining: 258
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 257, Remaining: 258
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 258, Remaining: 259
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 259, Remaining: 260
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 259, Remaining: 260
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 260, Remaining: 261
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 261, Remaining: 262
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 261, Remaining: 262
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 262, Remaining: 263
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 263, Remaining: 264
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 264, Remaining: 265
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 264, Remaining: 265
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 265, Remaining: 266
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 266, Remaining: 267
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 267, Remaining: 268
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 267, Remaining: 268
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 268, Remaining: 269
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 269, Remaining: 270
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 269, Remaining: 270
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 270, Remaining: 271
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 271, Remaining: 272
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 271, Remaining: 272
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 272, Remaining: 273
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 273, Remaining: 274
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 273, Remaining: 274
Safe_volume: 0.0000% |                              | Time: 00:14 s, Done: 274, Remaining: 275
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 275, Remaining: 276
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 275, Remaining: 276
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 276, Remaining: 277
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 277, Remaining: 278
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 277, Remaining: 278
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 278, Remaining: 279
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 279, Remaining: 280
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 279, Remaining: 280
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 280, Remaining: 281
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 280, Remaining: 281
Safe_volume: 0.0000% |                              | Time: 00:15 s, Done: 281, Remaining: 282
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 281, Remaining: 282
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 282, Remaining: 283
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 282, Remaining: 283
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 283, Remaining: 284
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 284, Remaining: 285
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 284, Remaining: 285
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 285, Remaining: 286
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 286, Remaining: 287
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 286, Remaining: 287
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 287, Remaining: 288
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 287, Remaining: 288
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 288, Remaining: 289
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 288, Remaining: 289
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 289, Remaining: 290
Safe_volume: 0.0000% |                              | Time: 00:16 s, Done: 290, Remaining: 291
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 290, Remaining: 291
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 291, Remaining: 292
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 292, Remaining: 293
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 293, Remaining: 294
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 293, Remaining: 294
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 294, Remaining: 295
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 295, Remaining: 296
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 296, Remaining: 297
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 296, Remaining: 297
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 297, Remaining: 298
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 298, Remaining: 299
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 299, Remaining: 300
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 299, Remaining: 300
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 300, Remaining: 301
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 301, Remaining: 302
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 302, Remaining: 303
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 302, Remaining: 303
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 303, Remaining: 304
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 304, Remaining: 305
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 305, Remaining: 306
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 305, Remaining: 306
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 306, Remaining: 307
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 307, Remaining: 308
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 308, Remaining: 309
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 308, Remaining: 309
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 309, Remaining: 310
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 310, Remaining: 311
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 310, Remaining: 311
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 311, Remaining: 312
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 312, Remaining: 313
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 312, Remaining: 313
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 313, Remaining: 314
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 314, Remaining: 315
Safe_volume: 0.0000% |                              | Time: 00:17 s, Done: 315, Remaining: 316
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 315, Remaining: 316
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 316, Remaining: 317
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 317, Remaining: 318
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 317, Remaining: 318
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 318, Remaining: 319
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 319, Remaining: 320
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 320, Remaining: 321
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 320, Remaining: 321
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 321, Remaining: 322
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 322, Remaining: 323
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 323, Remaining: 324
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 324, Remaining: 325
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 324, Remaining: 325
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 325, Remaining: 326
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 326, Remaining: 327
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 327, Remaining: 328
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 327, Remaining: 328
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 328, Remaining: 329
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 329, Remaining: 330
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 330, Remaining: 331
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 330, Remaining: 331
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 331, Remaining: 332
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 332, Remaining: 333
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 333, Remaining: 334
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 333, Remaining: 334
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 334, Remaining: 335
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 335, Remaining: 336
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 336, Remaining: 337
Safe_volume: 0.0000% |                              | Time: 00:18 s, Done: 336, Remaining: 337
